date,reform,punitive,reform_velocity,punitive_velocity,cultural_velocity,cultural_velocity_smooth,year,month
2025-08-10,6.0,10.333333333333334,19.999999999999996,-6.060606060606055,26.06060606060605,16.874752426222994,2025,8
2025-08-17,5.666666666666667,10.0,-5.5555555555555465,-3.2258064516129115,-2.329749103942635,-8.817655524249465,2025,8
2025-08-24,8.0,11.0,41.17647058823528,10.000000000000009,31.176470588235276,18.302442514966213,2025,8
2025-08-31,6.666666666666667,10.666666666666666,-16.666666666666664,-3.0303030303030387,-13.636363636363626,5.070119282642988,2025,8
2025-09-07,7.0,10.666666666666666,5.000000000000004,0.0,5.000000000000004,7.513368983957201,2025,9
2025-09-14,8.0,12.666666666666666,14.28571428571428,18.75,-4.464285714285721,-4.36688311688313,2025,9
2025-09-21,7.666666666666667,21.333333333333332,-4.1666666666666625,68.42105263157893,-72.58771929824559,-24.017335004177117,2025,9
2025-09-28,8.0,19.333333333333332,4.347826086956519,-9.375,13.72282608695652,-21.109726308524944,2025,9
2025-10-05,8.0,15.666666666666666,0.0,-18.965517241379303,18.965517241379303,-13.299791989969938,2025,10
2025-10-12,6.666666666666667,14.666666666666666,-16.666666666666664,-6.382978723404253,-10.28368794326241,7.46821846169112,2025,10
2025-10-19,9.333333333333334,15.0,40.000000000000014,2.2727272727272707,37.72727272727274,15.469700675129863,2025,10
2025-10-26,9.666666666666666,14.666666666666666,3.5714285714285587,-2.2222222222222254,5.793650793650784,11.07907852588702,2025,10
2025-11-02,23.0,15.333333333333334,137.93103448275863,4.545454545454564,133.38557993730407,58.96883448607585,2025,11
2025-11-09,11.333333333333334,15.666666666666666,-50.72463768115942,2.1739130434782483,-52.89855072463767,28.760226668772376,2025,11
2025-11-16,9.666666666666666,15.666666666666666,-14.705882352941192,0.0,-14.705882352941192,21.92704895324172,2025,11
2025-11-23,8.333333333333334,13.333333333333334,-13.793103448275845,-14.893617021276583,1.1005135730007378,-22.167973168192727,2025,11
2025-11-30,10.666666666666666,14.0,27.99999999999998,5.000000000000004,22.999999999999975,3.131543740019822,2025,11
2025-12-07,10.666666666666666,13.0,0.0,-7.14285714285714,7.14285714285714,10.414456905285933,2025,12
2025-12-14,8.666666666666666,12.666666666666666,-18.75,-2.564102564102566,-16.185897435897434,4.652319902319875,2025,12
2025-12-21,4.666666666666667,12.666666666666666,-46.153846153846146,0.0,-46.153846153846146,-18.398962148962166,2025,12
2025-12-28,4.666666666666667,14.0,0.0,10.526315789473696,-10.526315789473696,-24.28868645973911,2025,12
2026-01-04,8.333333333333334,17.0,78.57142857142858,21.42857142857142,57.14285714285717,0.15423173317908834,2026,1
2026-01-11,10.666666666666666,17.0,27.99999999999998,0.0,27.99999999999998,24.872180451127793,2026,1
2026-01-18,10.666666666666666,16.333333333333332,0.0,-3.9215686274509887,3.9215686274509887,29.688141923436024,2026,1
2026-01-25,12.666666666666666,17.666666666666668,18.75,8.163265306122458,10.586734693877542,14.169434440442819,2026,1
2026-02-01,15.666666666666666,15.333333333333334,23.684210526315795,-13.207547169811317,36.891757696127115,17.133353672485196,2026,2
2026-02-08,8.666666666666666,13.0,-44.680851063829785,-15.217391304347828,-29.463459759481957,6.005010876840882,2026,2
2026-02-15,10.0,13.0,15.384615384615397,0.0,15.384615384615397,7.604304440420168,2026,2
